FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
36,036_BIOMD0000000456.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/036_BIOMD0000000456.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4335145946,4335145946,true,null,4371600203,4371600203,true,null,4370704256,4370704256,0.0,4.359150135E9,4.359150135E9,1.0
36,036_BIOMD0000000456.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/036_BIOMD0000000456.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,32998985216,718014151,33716999367,true,32982022703,728356623,33710379326,true,32754978842,877412360,33632391202,3.2911995587E10,7.74594378E8,3.3686589965E10,1.0
37,037_BIOMD0000000390.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/037_BIOMD0000000390.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5171925953,5171925953,true,null,5298781299,5298781299,true,null,5007772464,5007772464,0.0,5.159493238666667E9,5.159493238666667E9,1.0
37,037_BIOMD0000000390.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/037_BIOMD0000000390.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,13928285967,438941107,14367227074,true,13751777166,445597209,14197374375,true,13757311131,434189270,14191500401,1.3812458088E10,4.39575862E8,1.425203395E10,1.0
38,038_BIOMD0000000438.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/038_BIOMD0000000438.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2268452070,2268452070,true,null,2269353926,2269353926,true,null,2340051162,2340051162,0.0,2.2926190526666665E9,2.2926190526666665E9,1.0
38,038_BIOMD0000000438.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/038_BIOMD0000000438.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,3071498260,386930671,3458428931,true,3067006186,390551442,3457557628,true,3106164616,383140133,3489304749,3.081556354E9,3.86874082E8,3.468430436E9,1.0
39,039_BIOMD0000000556.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/039_BIOMD0000000556.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,1821582998,1821582998,true,null,1769580821,1769580821,true,null,1849911432,1849911432,0.0,1.8136917503333333E9,1.8136917503333333E9,1.0
39,039_BIOMD0000000556.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/039_BIOMD0000000556.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,29382122484,607058803,29989181287,true,29396214766,643571192,30039785958,true,29429744160,580437616,30010181776,2.9402693803333332E10,6.103558703333334E8,3.0013049673666668E10,1.0
40,040_BIOMD0000000415.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/040_BIOMD0000000415.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2116784440,2116784440,true,null,2069508615,2069508615,true,null,2154856697,2154856697,0.0,2.113716584E9,2.113716584E9,1.0
40,040_BIOMD0000000415.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/040_BIOMD0000000415.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,1838489496,493274260,2331763756,true,1853405035,441525880,2294930915,true,1828579372,443527101,2272106473,1.8401579676666667E9,4.594424136666667E8,2.2996003813333335E9,1.0
41,041_BIOMD0000000462.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/041_BIOMD0000000462.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4242116333,4242116333,true,null,4214111921,4214111921,true,null,4294417017,4294417017,0.0,4.2502150903333335E9,4.2502150903333335E9,1.0
41,041_BIOMD0000000462.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/041_BIOMD0000000462.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,30090404309,393621781,30484026090,true,29935111171,391396500,30326507671,true,29724892816,385060286,30109953102,2.9916802765333332E10,3.90026189E8,3.0306828954333332E10,1.0
42,042_BIOMD0000000388.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/042_BIOMD0000000388.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2556049674,2556049674,true,null,2652408607,2652408607,true,null,2488294851,2488294851,0.0,2.5655843773333335E9,2.5655843773333335E9,1.0
42,042_BIOMD0000000388.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/042_BIOMD0000000388.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,6865318725,405095581,7270414306,true,6897763578,398768179,7296531757,true,6895006642,400696978,7295703620,6.886029648333333E9,4.01520246E8,7.287549894333333E9,1.0
43,043_BIOMD0000000483.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/043_BIOMD0000000483.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5131292606,5131292606,true,null,4990624310,4990624310,true,null,5033856267,5033856267,0.0,5.051924394333333E9,5.051924394333333E9,1.0
43,043_BIOMD0000000483.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/043_BIOMD0000000483.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,31028247064,816966722,31845213786,true,31123288175,811955373,31935243548,true,30995252531,804755940,31800008471,3.1048929256666668E10,8.112260116666666E8,3.1860155268333332E10,1.0
44,044_BIOMD0000000329.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/044_BIOMD0000000329.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4122049627,4122049627,true,null,4218517058,4218517058,true,null,4096774551,4096774551,0.0,4.145780412E9,4.145780412E9,1.0
44,044_BIOMD0000000329.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/044_BIOMD0000000329.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,29835577159,620718170,30456295329,true,29924914684,605060440,30529975124,true,30091879863,573585178,30665465041,2.9950790568666668E10,5.997879293333334E8,3.0550578498E10,1.0
45,046_BIOMD0000000518.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/046_BIOMD0000000518.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2351972908,2351972908,true,null,2508315846,2508315846,true,null,2436299913,2436299913,0.0,2.4321962223333335E9,2.4321962223333335E9,1.0
45,046_BIOMD0000000518.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/046_BIOMD0000000518.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,4542923417,381054429,4923977846,true,4668840106,384213775,5053053881,true,4700018180,398098233,5098116413,4.637260567666667E9,3.877888123333333E8,5.02504938E9,1.0
46,045_BIOMD0000000517.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/045_BIOMD0000000517.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2424170364,2424170364,true,null,2463491858,2463491858,true,null,2395100655,2395100655,0.0,2.4275876256666665E9,2.4275876256666665E9,1.0
46,045_BIOMD0000000517.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/045_BIOMD0000000517.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,4557428430,413363843,4970792273,true,4582316375,408926746,4991243121,true,4622313163,398161944,5020475107,4.587352656E9,4.06817511E8,4.994170167E9,1.0
47,047_BIOMD0000000405.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/047_BIOMD0000000405.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4264245798,4264245798,true,null,4336726052,4336726052,true,null,4390774990,4390774990,0.0,4.33058228E9,4.33058228E9,1.0
47,047_BIOMD0000000405.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/047_BIOMD0000000405.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,31498872578,663594009,32162466587,true,31722798449,516552089,32239350538,true,31304241189,538936935,31843178124,3.1508637405333332E10,5.730276776666666E8,3.2081665083E10,1.0
48,048_BIOMD0000000591.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/048_BIOMD0000000591.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5134293796,5134293796,true,null,5151276664,5151276664,true,null,5027349441,5027349441,0.0,5.104306633666667E9,5.104306633666667E9,1.0
48,048_BIOMD0000000591.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/048_BIOMD0000000591.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,30878342113,745293412,31623635525,true,30682753022,755912688,31438665710,true,30774262438,782791859,31557054297,3.0778452524333332E10,7.61332653E8,3.1539785177333332E10,1.0
49,049_BIOMD0000000435.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/049_BIOMD0000000435.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4191090110,4191090110,true,null,4199931171,4199931171,true,null,4074145791,4074145791,0.0,4.1550556906666665E9,4.1550556906666665E9,1.0
49,049_BIOMD0000000435.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/049_BIOMD0000000435.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,31323758396,616214644,31939973040,true,31245924926,585807959,31831732885,true,31363235470,615630524,31978865994,3.1310972930666668E10,6.058843756666666E8,3.1916857306333332E10,1.0
50,050_BIOMD0000000408.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/050_BIOMD0000000408.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5577631530,5577631530,true,null,5808028770,5808028770,true,null,5467029831,5467029831,0.0,5.617563377E9,5.617563377E9,1.0
50,050_BIOMD0000000408.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/050_BIOMD0000000408.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,2536556529,394902321,2931458850,true,2475698371,375934450,2851632821,true,2485781751,366610582,2852392333,2.4993455503333335E9,3.791491176666667E8,2.878494668E9,1.0
51,051_BIOMD0000000413.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/051_BIOMD0000000413.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4604118210,4604118210,true,null,4430918688,4430918688,true,null,4665178993,4665178993,0.0,4.566738630333333E9,4.566738630333333E9,1.0
51,051_BIOMD0000000413.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/051_BIOMD0000000413.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,31251092910,549445934,31800538844,true,31161584529,543673180,31705257709,true,31333516301,530223948,31863740249,3.1248731246666668E10,5.41114354E8,3.1789845600666668E10,1.0
52,052_BIOMD0000000380.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/052_BIOMD0000000380.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4616925134,4616925134,true,null,4544841910,4544841910,true,null,4516205542,4516205542,0.0,4.559324195333333E9,4.559324195333333E9,1.0
52,052_BIOMD0000000380.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/052_BIOMD0000000380.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,38015644494,771745253,38787389747,true,38088103820,752665606,38840769426,true,37994719217,799934009,38794653226,3.8032822510333336E10,7.747816226666666E8,3.8807604133E10,1.0
53,053_BIOMD0000000423.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/053_BIOMD0000000423.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5302356537,5302356537,true,null,5097482417,5097482417,true,null,5171632091,5171632091,0.0,5.190490348333333E9,5.190490348333333E9,1.0
53,053_BIOMD0000000423.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/053_BIOMD0000000423.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,31795647380,835327915,32630975295,true,31318157227,851638753,32169795980,true,31309445142,840135849,32149580991,3.1474416583E10,8.423675056666666E8,3.2316784088666668E10,1.0
54,055_BIOMD0000000440.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/055_BIOMD0000000440.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4754270823,4754270823,true,null,4826304157,4826304157,true,null,4865856702,4865856702,0.0,4.815477227333333E9,4.815477227333333E9,1.0
54,055_BIOMD0000000440.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/055_BIOMD0000000440.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,30131498863,231990261,30363489124,true,30202474189,228975649,30431449838,true,30426326526,237552057,30663878583,3.0253433192666668E10,2.3283932233333334E8,3.0486272515E10,1.0
55,054_BIOMD0000000441.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/054_BIOMD0000000441.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4800389623,4800389623,true,null,4874993186,4874993186,true,null,4810578422,4810578422,0.0,4.828653743666667E9,4.828653743666667E9,1.0
55,054_BIOMD0000000441.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/054_BIOMD0000000441.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,30459835554,228496901,30688332455,true,30419853106,248568472,30668421578,true,30528300305,233379607,30761679912,3.0469329655E10,2.3681499333333334E8,3.0706144648333332E10,1.0
56,057_BIOMD0000000432.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/057_BIOMD0000000432.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4862192132,4862192132,true,null,4919322576,4919322576,true,null,4771348644,4771348644,0.0,4.850954450666667E9,4.850954450666667E9,1.0
56,057_BIOMD0000000432.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/057_BIOMD0000000432.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,30490548554,231690938,30722239492,true,30587458805,221444215,30808903020,true,30319590114,236664512,30556254626,3.0465865824333332E10,2.2993322166666666E8,3.0695799046E10,1.0
57,056_BIOMD0000000433.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/056_BIOMD0000000433.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4837462462,4837462462,true,null,4833050401,4833050401,true,null,4815378288,4815378288,0.0,4.828630383666667E9,4.828630383666667E9,1.0
57,056_BIOMD0000000433.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/056_BIOMD0000000433.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,30177332481,225647124,30402979605,true,30275873862,229330577,30505204439,true,30463445060,226891931,30690336991,3.0305550467666668E10,2.2728987733333334E8,3.0532840345E10,1.0
58,058_BIOMD0000000464.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/058_BIOMD0000000464.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2314268383,2314268383,true,null,2391828668,2391828668,true,null,2396110162,2396110162,0.0,2.3674024043333335E9,2.3674024043333335E9,1.0
58,058_BIOMD0000000464.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/058_BIOMD0000000464.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,4384944810,226494704,4611439514,true,4445946842,229660937,4675607779,true,4428662761,263014176,4691676937,4.419851471E9,2.3972327233333334E8,4.659574743333333E9,1.0
59,059_BIOMD0000000609.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/059_BIOMD0000000609.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,3916068501,3916068501,true,null,3921752721,3921752721,true,null,3933510724,3933510724,0.0,3.9237773153333335E9,3.9237773153333335E9,1.0
59,059_BIOMD0000000609.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/059_BIOMD0000000609.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,32931258684,771444678,33702703362,true,32960637896,772641971,33733279867,true,33359804133,791932477,34151736610,3.3083900237666668E10,7.78673042E8,3.3862573279666668E10,1.0
60,060_BIOMD0000000545.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/060_BIOMD0000000545.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4926301718,4926301718,true,null,4915082282,4915082282,true,null,5051443777,5051443777,0.0,4.964275925666667E9,4.964275925666667E9,1.0
60,060_BIOMD0000000545.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/060_BIOMD0000000545.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,36340659940,971022644,37311682584,true,36288508866,816255427,37104764293,true,36075564808,823647548,36899212356,3.6234911204666664E10,8.703085396666666E8,3.7105219744333336E10,1.0
61,061_BIOMD0000000529.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/061_BIOMD0000000529.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2684011051,2684011051,true,null,2670325879,2670325879,true,null,2779488150,2779488150,0.0,2.7112750266666665E9,2.7112750266666665E9,1.0
61,061_BIOMD0000000529.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/061_BIOMD0000000529.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,31441574155,518633039,31960207194,true,30292109592,497192160,30789301752,true,30714714674,617138754,31331853428,3.0816132807E10,5.443213176666666E8,3.1360454124666668E10,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2546893187,2546893187,true,null,2511919266,2511919266,true,null,2611642990,2611642990,0.0,2.556818481E9,2.556818481E9,1.0
62,062_BIOMD0000000528.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/062_BIOMD0000000528.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,30935443723,505082200,31440525923,true,30578394679,516233429,31094628108,true,30249647346,524498776,30774146122,3.0587828582666668E10,5.152714683333333E8,3.1103100051E10,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,2760799617,2760799617,true,null,2596454826,2596454826,true,null,2663377928,2663377928,0.0,2.6735441236666665E9,2.6735441236666665E9,1.0
63,063_BIOMD0000000411.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/063_BIOMD0000000411.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,33245916134,1184125525,34430041659,true,32980052519,1035415523,34015468042,true,32900787561,1050697696,33951485257,3.3042252071333332E10,1.0900795813333333E9,3.4132331652666668E10,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5307655027,5307655027,true,null,5344419307,5344419307,true,null,5480529217,5480529217,0.0,5.377534517E9,5.377534517E9,1.0
64,064_BIOMD0000000442.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/064_BIOMD0000000442.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,31713076471,674763530,32387840001,true,32127049728,777296254,32904345982,true,32071961319,659721482,32731682801,3.1970695839333332E10,7.039270886666666E8,3.2674622928E10,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5559548374,5559548374,true,null,5425243379,5425243379,true,null,5518400261,5518400261,0.0,5.501064004666667E9,5.501064004666667E9,1.0
65,065_BIOMD0000000394.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/065_BIOMD0000000394.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,44039408474,427499779,44466908253,true,44032884699,377792960,44410677659,true,44952492133,367968538,45320460671,4.4341595102E10,3.910870923333333E8,4.4732682194333336E10,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5081672414,5081672414,true,null,5327178974,5327178974,true,null,5081867329,5081867329,0.0,5.163572905666667E9,5.163572905666667E9,1.0
66,066_BIOMD0000000465.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/066_BIOMD0000000465.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,33424526628,233578818,33658105446,true,33551028981,229508171,33780537152,true,33450817596,225735150,33676552746,3.3475457735E10,2.2960737966666666E8,3.3705065114666668E10,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4703463609,4703463609,true,null,4757336810,4757336810,true,null,4703345645,4703345645,0.0,4.721382021333333E9,4.721382021333333E9,1.0
67,067_BIOMD0000000540.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/067_BIOMD0000000540.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,40073341689,1387374923,41460716612,true,40540652674,1403336219,41943988893,true,39771861538,1376168791,41148030329,4.0128618633666664E10,1.3889599776666667E9,4.1517578611333336E10,1.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,5127391230,5127391230,true,null,4815613823,4815613823,true,null,4943297557,4943297557,0.0,4.96210087E9,4.96210087E9,1.0
68,068_BIOMD0000000502.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/068_BIOMD0000000502.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,36591736151,454743280,37046479431,true,36796377116,447692624,37244069740,true,36633077693,437146498,37070224191,3.667373032E10,4.465274673333333E8,3.7120257787333336E10,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4880979497,4880979497,true,null,4902215663,4902215663,true,null,4989772550,4989772550,0.0,4.92432257E9,4.92432257E9,1.0
69,070_BIOMD0000000524.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/070_BIOMD0000000524.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35969126282,214827312,36183953594,true,36017846457,215971843,36233818300,true,36071440121,268062419,36339502540,3.6019470953333336E10,2.32953858E8,3.6252424811333336E10,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4937615225,4937615225,true,null,4948294362,4948294362,true,null,4921882542,4921882542,0.0,4.935930709666667E9,4.935930709666667E9,1.0
70,069_BIOMD0000000523.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/069_BIOMD0000000523.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,36179186461,257726288,36436912749,true,36525057732,221717730,36746775462,true,36358872121,217698085,36576570206,3.6354372104666664E10,2.32380701E8,3.6586752805666664E10,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6682338960,6682338960,true,null,6126890379,6126890379,true,null,6209614374,6209614374,0.0,6.339614571E9,6.339614571E9,1.0
71,071_BIOMD0000000395.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/071_BIOMD0000000395.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,46670746525,481251753,47151998278,true,46645733270,593373989,47239107259,true,46393029523,475033272,46868062795,4.6569836439333336E10,5.165530046666667E8,4.7086389444E10,1.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4909499708,4909499708,true,null,4859228960,4859228960,true,null,5004774097,5004774097,0.0,4.924500921666667E9,4.924500921666667E9,1.0
72,072_BIOMD0000000547.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/072_BIOMD0000000547.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,32719608357,491794850,33211403207,true,32743018074,488552263,33231570337,true,32750668613,482069301,33232737914,3.2737765014666668E10,4.87472138E8,3.3225237152666668E10,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6261048025,6261048025,true,null,6349434984,6349434984,true,null,6400418682,6400418682,0.0,6.336967230333333E9,6.336967230333333E9,1.0
73,073_BIOMD0000000398.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/073_BIOMD0000000398.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,5173197328,233173408,5406370736,true,5136162000,217544603,5353706603,true,5135001211,220644281,5355645492,5.148120179666667E9,2.2378743066666666E8,5.371907610333333E9,1.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4859001761,4859001761,true,null,4755479415,4755479415,true,null,4782562369,4782562369,0.0,4.799014515E9,4.799014515E9,1.0
74,074_BIOMD0000000563.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/074_BIOMD0000000563.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35330183272,639616492,35969799764,true,35620712620,638470105,36259182725,true,35798850299,640974282,36439824581,3.5583248730333336E10,6.396869596666666E8,3.622293569E10,1.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4968761921,4968761921,true,null,5065598097,5065598097,true,null,5140527160,5140527160,0.0,5.058295726E9,5.058295726E9,1.0
75,075_BIOMD0000000429.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/075_BIOMD0000000429.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,34006119046,462362485,34468481531,true,34157536006,469744861,34627280867,true,34177735686,455557454,34633293140,3.4113796912666668E10,4.625549333333333E8,3.4576351846E10,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,6545550791,6545550791,true,null,6460639369,6460639369,true,null,6470806447,6470806447,0.0,6.492332202333333E9,6.492332202333333E9,1.0
76,076_BIOMD0000000500.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/076_BIOMD0000000500.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,3027803364,416401956,3444205320,true,3000704040,420339939,3421043979,true,3034479004,426991621,3461470625,3.0209954693333335E9,4.212445053333333E8,3.4422399746666665E9,1.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,PLASMA,WithProbINFINITELY_OFTEN,true,null,4788605685,4788605685,true,null,4876775871,4876775871,true,null,4713503244,4713503244,0.0,4.7929616E9,4.7929616E9,1.0
77,077_BIOMD0000000530.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/077_BIOMD0000000530.xml.mcp.sbml,MC2,WithProbINFINITELY_OFTEN,true,35623469693,520137430,36143607123,true,36054863175,669460198,36724323373,true,35742960239,648449749,36391409988,3.5807097702333336E10,6.12682459E8,3.6419780161333336E10,1.0
